sub1,sub2,IES,own_drw,ctr_drw,category
208,236,0.204133507618419,0.685556410889282,0.547690097616658,livingroom
208,237,0.0746159592352815,0.863903526752676,0.713330730685461,livingroom
208,238,0.0122455100041479,0.645016503797188,0.598024962100554,livingroom
208,240,0.224337442117404,0.777878011580244,0.849468549917357,livingroom
208,241,0.161435977316206,0.901408906439609,0.917969099436316,livingroom
208,242,0.0553264908512033,0.958696027196241,0.830430834406992,livingroom
208,243,-0.163112001841982,0.764905699778373,0.718671088475819,livingroom
208,244,-0.00475393737316948,0.708759927330024,0.786134879956888,livingroom
209,210,-0.00273710167311955,0.644444615060349,0.546056570610481,livingroom
209,211,-0.00321729801547752,0.666441645229022,0.6454396308559,livingroom
209,212,0.292586630195301,0.896096659592199,0.647764782463917,livingroom
209,213,0.0824431817533246,0.773331595616969,0.68756004198104,livingroom
209,214,0.209544648523854,0.812157225882995,0.496586591776311,livingroom
209,216,0.249722577206944,0.519224743035793,0.615863902421269,livingroom
209,218,0.198933903290694,0.51059226197447,0.679835197710554,livingroom
209,219,0.0573497063398279,0.552651271402315,0.613843387959493,livingroom
209,220,0.0912488143158596,0.786302600267095,0.74845539803197,livingroom
209,221,0.259861159964397,0.721045629461162,0.727944887136888,livingroom
209,222,0.212455611679379,0.883677218013546,0.757138089784595,livingroom
209,224,0.133757201452208,0.536788194897454,0.691299566420255,livingroom
209,225,-0.00648268384769488,0.539639457791259,0.664049018076946,livingroom
209,226,0.181412035205204,0.666830111545026,0.755863318558028,livingroom
209,227,0.250233406274756,0.693855976320674,0.608189503467694,livingroom
209,228,0.422905996498034,0.859020991182332,0.611138404586422,livingroom
209,229,-0.000528211333638724,0.668053340799011,0.639945218034316,livingroom
209,230,0.264486818892017,0.740874038645665,0.675832966114176,livingroom
209,231,0.218388939145223,0.601032915843474,0.721092264387225,livingroom
209,232,0.329134750124585,0.657955255838761,0.663589763518854,livingroom
209,233,0.315307837721652,0.626361434958616,0.746886465657769,livingroom
209,234,0.163703756374524,0.552814591957875,0.606975076791047,livingroom
209,235,0.230605291019564,0.607628793528032,0.739841451748131,livingroom
209,236,0.255861041406514,0.559763916997963,0.559927451703408,livingroom
209,237,-0.233847259861415,0.676939361769268,0.619005620625854,livingroom
209,238,-0.0233896184945165,0.63264260413401,0.634216961738013,livingroom
209,240,-0.0485856126843363,0.86283048280914,0.78533081691571,livingroom
209,241,0.122432831840525,0.774327129401584,0.763928618077795,livingroom
209,242,-0.0761613240093673,0.790757974694297,0.618302117619348,livingroom
209,243,0.00744311463723711,0.873278588289257,0.615771870809149,livingroom
209,244,0.202632516039303,0.604207464830911,0.689250456278589,livingroom
210,211,0.143154828883598,0.806111815086513,0.700126428970421,livingroom
210,212,0.111334086852093,0.765010798323899,0.681922919937469,livingroom
210,213,0.208140610622437,0.631591161662774,0.814831929772867,livingroom
210,214,-0.0949299944993973,0.65386628392066,0.503318478076061,livingroom
210,216,0.130141549131833,0.659326120669407,0.538781445865391,livingroom
210,218,0.0671837323391593,0.651810882504425,0.707130169059505,livingroom
210,219,-0.00667476899215397,0.674094532477586,0.621750301785092,livingroom
210,220,-0.173880309584661,0.765508172582136,0.657854918302093,livingroom
210,221,0.0411757155260414,0.767673354119226,0.534130258582823,livingroom
210,222,0.0101323995562484,0.755565425858219,0.633598287929372,livingroom
210,224,0.132975147352117,0.653215002198666,0.712005379749469,livingroom
210,225,0.419368815031581,0.6499967681382,0.601889827295544,livingroom
210,226,0.101814947330226,0.734996100905396,0.708578293006783,livingroom
210,227,0.278949751305416,0.602678894831131,0.561057274191329,livingroom
210,228,0.0724916618455049,0.724248386337653,0.597533684648177,livingroom
210,229,0.250335587434383,0.6167455757655,0.631788549027674,livingroom
210,230,0.214264199243798,0.751687165919032,0.793171982354938,livingroom
210,231,0.0277141761809933,0.643624306916865,0.502798643139393,livingroom
210,232,0.0118613005236534,0.660938524395089,0.618498667526441,livingroom
210,233,0.0504148178188769,0.75865361252274,0.591975567578664,livingroom
210,234,0.159957878790687,0.724733260475942,0.59685706575139,livingroom
210,235,-0.015031143924448,0.683563531405875,0.637729090349622,livingroom
210,236,0.134930587940835,0.697723821973169,0.517717178753205,livingroom
210,237,-0.0962868603930852,0.82417193731761,0.722082348764761,livingroom
210,238,0.240345782490691,0.67408196788753,0.616260426273115,livingroom
210,240,-0.084377344978208,0.739258438584618,0.699834394159472,livingroom
210,241,0.0919267382414447,0.80329737403579,0.720916530247196,livingroom
210,242,0.271911036267805,0.766686454593712,0.780974754685756,livingroom
210,243,-0.181213574478271,0.724778172765724,0.662219214210762,livingroom
210,244,0.102979534512902,0.601065536831897,0.755286254326927,livingroom
